id_str,week,country_or_territory,class_baseline,country_code,class_attnthree,class_attnmerged,class_attntwo
1309561770546286592,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309561672990887936,w39,Mexico,No,MEX,Don't know,No,No
1309561671950581760,w39,Nigeria,No,NGA,Don't know,Yes,Yes
1309561607916318720,w39,Netherlands,No,NLD,Don't know,No,No
1309561573011156992,w39,Ethiopia,Yes,ETH,Yes,Yes,No
1309561572713324544,w39,United States,No,USA,Don't know,No,No
1309561567206354944,w39,Venezuela - Bolivarian Republic of,No,VEN,Don't know,Yes,No
1309561547472150528,w39,United States,Yes,USA,Yes,No,Yes
1309561519642939392,w39,El Salvador,No,SLV,Yes,Yes,Yes
1309561488630308864,w39,United States,No,USA,Yes,No,Yes
1309561470875705344,w39,Bulgaria,Yes,BGR,Yes,Yes,No
1309561421584379904,w39,United Kingdom,Yes,GBR,Don't know,No,Yes
1309561217141284864,w39,Brazil,Yes,BRA,Don't know,Yes,Yes
1309561180160229376,w39,United States,No,USA,Don't know,No,No
1309561177962426368,w39,Italy,No,ITA,Don't know,No,Yes
1309561095917580288,w39,Mexico,No,MEX,Don't know,No,Yes
1309561025457532928,w39,Canada,No,CAN,Yes,Yes,Yes
1309561021393182720,w39,United Kingdom,No,GBR,Don't know,Yes,Yes
1309561015181299712,w39,India,Yes,IND,Yes,Yes,Yes
1309560974312169472,w39,Brazil,Yes,BRA,Yes,Yes,Yes
1309560947414007808,w39,United Kingdom,No,GBR,Don't know,No,No
1309560940455624704,w39,Cambodia,Yes,KHM,Yes,Yes,Yes
1309560918674636800,w39,Cuba,No,CUB,Don't know,No,No
1309560896784564224,w39,United Kingdom,No,GBR,Don't know,No,No
1309560892976058368,w39,United States,Yes,USA,Yes,Yes,No
1309560879671840768,w39,United States,Yes,USA,Yes,Yes,Yes
1309560875746025472,w39,United States,No,USA,Yes,Yes,No
1309560822843269120,w39,Australia,No,AUS,Don't know,No,Yes
1309560814370779136,w39,Argentina,No,ARG,Don't know,No,No
1309560803905777664,w39,Mexico,No,MEX,Don't know,No,No
1309560801984995328,w39,France,Yes,FRA,Yes,Yes,Yes
1309560797274701824,w39,Guatemala,Yes,GTM,Yes,Yes,Yes
1309560765674926080,w39,Belgium,No,BEL,Don't know,No,No
1309560489681321984,w39,Australia,Yes,AUS,Yes,Yes,Yes
1309560233254105088,w39,Argentina,No,ARG,Don't know,No,Yes
1309560198126735360,w39,India,Yes,IND,Yes,Yes,Yes
1309560156389343232,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309560062466285568,w39,India,Yes,IND,Yes,Yes,Yes
1309559880043376640,w39,Bolivia - Plurinational State of,Yes,BOL,Yes,No,Yes
1309559824347205632,w39,Portugal,Yes,PRT,Yes,Yes,Yes
1309559802134228992,w39,United States,No,USA,No,Yes,No
1309559684261490688,w39,Italy,No,ITA,Yes,Yes,Yes
1309559683439501312,w39,United Kingdom,Yes,GBR,Yes,Yes,Yes
1309559543290970112,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Don't know,Yes,Yes
1309559314303025152,w39,United States,No,USA,Don't know,Yes,Yes
1309559276415967232,w39,India,Yes,IND,Don't know,No,Yes
1309559246682501120,w39,United Kingdom,Yes,GBR,Yes,Yes,Yes
1309559073600278528,w39,Indonesia,No,IDN,Don't know,No,No
1309558750831939584,w39,Ecuador,No,ECU,Don't know,No,Yes
1309558549798891520,w39,Pakistan,No,PAK,Don't know,No,No
1309558469872283648,w39,Brazil,Yes,BRA,Yes,Yes,Yes
1309558465157894144,w39,United Kingdom,No,GBR,Yes,No,Yes
1309558444232527872,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1309558435034402816,w39,United States,Yes,USA,Don't know,Yes,No
1309558361428504576,w39,Netherlands,Yes,NLD,Yes,Yes,Yes
1309558301307346944,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1309558285075267584,w39,France,Yes,FRA,Yes,Yes,Yes
1309558220567056384,w39,Canada,No,CAN,Don't know,Yes,No
1309558178737131520,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309558146109669376,w39,United States,Yes,USA,Yes,Yes,Yes
1309558042023923712,w39,Venezuela - Bolivarian Republic of,No,VEN,Yes,No,No
1309558030367850496,w39,Uganda,Yes,UGA,Yes,Yes,Yes
1309557920099520512,w39,United Kingdom,No,GBR,Yes,No,Yes
1309557904014561280,w39,France,No,FRA,Yes,No,Yes
1309557852776919040,w39,United States,No,USA,Don't know,No,No
1309557828907143168,w39,United States,No,USA,Don't know,No,No
1309557811156717568,w39,Belgium,Yes,BEL,No,No,Yes
1309557803158208512,w39,Mexico,No,MEX,Don't know,No,No
1309557696048377856,w39,Spain,No,ESP,Yes,No,Yes
1309557665849315328,w39,United Arab Emirates,Yes,ARE,Yes,Yes,Yes
1309557454611664896,w39,Spain,Yes,ESP,Don't know,No,No
1309557297585229824,w39,Philippines,Yes,PHL,Don't know,No,Yes
1309557295165009920,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309557229662724096,w39,Korea - Republic of,No,KOR,Don't know,No,No
1309557227645272064,w39,Afghanistan,No,AFG,Don't know,No,No
1309557207864881152,w39,Germany,No,DEU,Don't know,No,No
1309557191997825024,w39,United States,Yes,USA,Yes,Yes,Yes
1309557112612233216,w39,France,Yes,FRA,Yes,Yes,Yes
1309557041724358656,w39,United States,No,USA,Yes,Yes,Yes
1309557026754756608,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309557025383354368,w39,Nigeria,No,NGA,Yes,Yes,No
1309556948417867776,w39,United States,Yes,USA,Yes,Yes,Yes
1309556889022332928,w39,Honduras,Yes,HND,Yes,Yes,Yes
1309556808529383424,w39,United States,No,USA,Don't know,No,Yes
1309556721795424256,w39,El Salvador,Yes,SLV,Don't know,No,Yes
1309556637359902720,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Don't know,No,Yes
1309556475556061184,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309556409017622528,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309556032570449920,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309555975209324544,w39,France,Yes,FRA,Yes,Yes,Yes
1309555789464571904,w39,United States,No,USA,Don't know,No,Yes
1309555768509820928,w39,United States,Yes,USA,Yes,Yes,Yes
1309555750763728896,w39,Italy,No,ITA,Don't know,Yes,Yes
1309555670027558912,w39,France,No,FRA,Don't know,No,No
1309555283656466432,w39,United States,Yes,USA,Yes,No,Yes
1309555281160884224,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309555272243912704,w39,Korea - Republic of,Yes,KOR,Yes,Yes,Yes
1309555196620664832,w39,United States,Yes,USA,Don't know,No,Yes
1309555080966926336,w39,Sweden,Yes,SWE,Yes,Yes,Yes
1309555077779255296,w39,Brazil,Yes,BRA,Yes,Yes,Yes
1309555037241257984,w39,United States,No,USA,Don't know,No,No
1309555009575673856,w39,United States,No,USA,Yes,No,Yes
1309554932916330496,w39,United States,No,USA,Yes,No,Yes
1309554889425588224,w39,Guatemala,Yes,GTM,Yes,Yes,Yes
1309554825668055040,w39,United States,No,USA,No,Yes,No
1309554785159319552,w39,United States,No,USA,Don't know,No,No
1309554776623915008,w39,United States,No,USA,Don't know,No,Yes
1309554623540334592,w39,Colombia,Yes,COL,Yes,Yes,Yes
1309554510381985792,w39,Mexico,Yes,MEX,Yes,No,Yes
1309554443034267648,w39,United States,Yes,USA,Don't know,No,Yes
1309554308455649280,w39,Russian Federation,Yes,RUS,Don't know,No,No
1309554131816779776,w39,Colombia,Yes,COL,Don't know,No,Yes
1309554056462041088,w39,United States,Yes,USA,Yes,Yes,No
1309554017618464768,w39,France,No,FRA,Yes,No,No
1309554015555006464,w39,United Kingdom,No,GBR,Don't know,No,No
1309553982159945728,w39,Somalia,No,SOM,Don't know,No,Yes
1309553842535587840,w39,United States,Yes,USA,Yes,No,Yes
1309553811598565376,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,No,Yes
1309553645923434496,w39,Colombia,No,COL,Don't know,No,No
1309553609131126784,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309553575006285824,w39,United States,Yes,USA,Yes,Yes,Yes
1309553560972128256,w39,Argentina,Yes,ARG,Yes,Yes,Yes
1309553480827371520,w39,Canada,No,CAN,Don't know,No,No
1309553438196404224,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309553424699133952,w39,Kenya,No,KEN,Yes,Yes,Yes
1309553379492929536,w39,United States,No,USA,Yes,Yes,Yes
1309553364972253184,w39,Colombia,No,COL,Don't know,No,No
1309553261565874176,w39,Turkey,Yes,TUR,Don't know,No,No
1309553259686711296,w39,Mexico,Yes,MEX,Don't know,No,Yes
1309553258545860608,w39,Italy,Yes,ITA,No,Yes,Yes
1309553256847163392,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309553255270154240,w39,India,Yes,IND,Yes,Yes,Yes
1309553253525401600,w39,Russian Federation,No,RUS,Don't know,No,No
1309553253424586752,w39,Greece,No,GRC,Don't know,No,Yes
1309553253349240832,w39,France,Yes,FRA,Don't know,Yes,Yes
1309553253244375040,w39,Mexico,No,MEX,Yes,Yes,Yes
1309553202971336704,w39,India,Yes,IND,Yes,Yes,Yes
1309553159262687232,w39,United States,No,USA,Yes,Yes,Yes
1309553077092048896,w39,United States,Yes,USA,Yes,Yes,Yes
1309552959039172608,w39,United Kingdom,Yes,GBR,Yes,Yes,No
1309552851383980032,w39,United States,Yes,USA,Don't know,No,Yes
1309552850201120768,w39,United States,No,USA,Yes,No,Yes
1309552849228046336,w39,Canada,Yes,CAN,Yes,Yes,Yes
1309552655002411008,w39,Hungary,Yes,HUN,Don't know,Yes,No
1309552472386670592,w39,France,Yes,FRA,Don't know,No,Yes
1309552274478424064,w39,Spain,No,ESP,Yes,Yes,Yes
1309552209844154368,w39,Germany,No,DEU,Don't know,No,No
1309552016021229568,w39,France,Yes,FRA,Yes,Yes,Yes
1309552015396278272,w39,United Kingdom,Yes,GBR,Don't know,Yes,Yes
1309551999621443584,w39,Spain,Yes,ESP,Yes,No,Yes
1309551980667457536,w39,Ecuador,Yes,ECU,Yes,Yes,Yes
1309551731634778112,w39,China,Yes,CHN,Don't know,No,Yes
1309551614374547456,w39,Indonesia,Yes,IDN,Yes,Yes,Yes
1309551539606949888,w39,France,No,FRA,Yes,No,Yes
1309551517930717184,w39,Singapore,No,SGP,Don't know,No,No
1309551270328492032,w39,Albania,Yes,ALB,Don't know,No,No
1309551266117410816,w39,Spain,Yes,ESP,Don't know,Yes,Yes
1309551139994701824,w39,Canada,Yes,CAN,Yes,Yes,Yes
1309551133027962880,w39,France,Yes,FRA,Yes,Yes,Yes
1309551126761500672,w39,United States,Yes,USA,Yes,Yes,Yes
1309551112521953280,w39,Panama,Yes,PAN,Yes,Yes,Yes
1309551086798139392,w39,United States,Yes,USA,Yes,Yes,Yes
1309551045656424448,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309550881550086144,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309550851334131712,w39,Czechia,No,CZE,Yes,Yes,No
1309550841607729152,w39,Ecuador,No,ECU,Don't know,No,No
1309550818668941312,w39,Indonesia,Yes,IDN,Yes,Yes,Yes
1309550762431840256,w39,United States,Yes,USA,Yes,No,Yes
1309550747457994752,w39,Austria,No,AUT,Don't know,No,Yes
1309550720123834368,w39,United Kingdom,No,GBR,Don't know,No,No
1309550574619291648,w39,United States,Yes,USA,Yes,Yes,Yes
1309550517106946048,w39,France,No,FRA,Yes,Yes,No
1309550494130606080,w39,United States,Yes,USA,Yes,No,Yes
1309550372965367808,w39,Portugal,Yes,PRT,Yes,Yes,Yes
1309550370348085248,w39,Korea - Republic of,Yes,KOR,Yes,Yes,Yes
1309550193298341888,w39,Nigeria,Yes,NGA,Yes,Yes,Yes
1309550133269454848,w39,France,Yes,FRA,Yes,Yes,Yes
1309549993074843648,w39,United States,No,USA,Don't know,No,No
1309549869623726080,w39,Korea - Republic of,No,KOR,Don't know,No,No
1309549867413377024,w39,Mexico,No,MEX,Yes,Yes,Yes
1309549771556823040,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1309549707509870592,w39,United States,Yes,USA,Yes,Yes,Yes
1309549531843956736,w39,United States,Yes,USA,Don't know,No,No
1309549494946664448,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309549494091108352,w39,United States,Yes,USA,Yes,Yes,Yes
1309549479285141504,w39,France,Yes,FRA,Yes,Yes,Yes
1309549477422866432,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,No
1309549477351452672,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309549421596733440,w39,Honduras,No,HND,Don't know,Yes,No
1309549299798126592,w39,Mexico,No,MEX,Yes,Yes,Yes
1309549145959673856,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1309549003265241088,w39,Germany,Yes,DEU,Yes,Yes,Yes
1309548966166618112,w39,Peru,Yes,PER,Yes,Yes,Yes
1309548854061273088,w39,United States,No,USA,Yes,Yes,Yes
1309548797731762176,w39,Brazil,No,BRA,Don't know,No,Yes
1309548766987300864,w39,Mexico,Yes,MEX,Yes,Yes,No
1309548762700881920,w39,China,Yes,CHN,Yes,Yes,Yes
1309548735253291008,w39,India,Yes,IND,Yes,Yes,Yes
1309548526720950272,w39,Nigeria,Yes,NGA,Yes,Yes,Yes
1309548487072272384,w39,China,Yes,CHN,Yes,Yes,Yes
1309548311720980480,w39,United States,Yes,USA,Yes,Yes,Yes
1309548307811913728,w39,Canada,Yes,CAN,Yes,No,Yes
1309548227386056704,w39,China,Yes,CHN,Don't know,No,No
1309548155810140160,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309548120292892672,w39,Nigeria,No,NGA,Don't know,No,No
1309548082649071616,w39,Colombia,Yes,COL,Yes,Yes,Yes
1309547891690795008,w39,United States,Yes,USA,Yes,Yes,Yes
1309547830823071744,w39,Canada,Yes,CAN,Yes,Yes,Yes
1309547805179097088,w39,United Kingdom,No,GBR,Don't know,Yes,Yes
1309547553546022912,w39,Brazil,No,BRA,Don't know,No,No
1309547474881662976,w39,China,No,CHN,Don't know,No,No
1309547385710940160,w39,United Kingdom,No,GBR,Don't know,No,No
1309547259001032704,w39,Brazil,Yes,BRA,Yes,Yes,Yes
1309547168735342592,w39,Turkey,No,TUR,Don't know,No,No
1309547018386321408,w39,China,No,CHN,Don't know,No,No
1309546778702815232,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309546743391039488,w39,United Kingdom,No,GBR,Don't know,No,No
1309546721383333888,w39,Cuba,Yes,CUB,Yes,No,Yes
1309546656866631680,w39,France,Yes,FRA,Yes,Yes,No
1309546639208714240,w39,United Kingdom,No,GBR,Don't know,No,Yes
1309546470178160640,w39,Honduras,Yes,HND,Yes,Yes,Yes
1309546463861583872,w39,Portugal,No,PRT,Don't know,No,Yes
1309546453149396992,w39,United States,No,USA,Don't know,No,No
1309546386912940032,w39,United States,Yes,USA,Yes,Yes,Yes
1309546268738420736,w39,Sudan,No,SDN,Don't know,No,Yes
1309546220671516672,w39,Australia,Yes,AUS,Don't know,No,Yes
1309546218180149248,w39,France,No,FRA,Don't know,No,No
1309546171157815296,w39,Indonesia,Yes,IDN,Yes,Yes,Yes
1309546094137933824,w39,United States,No,USA,Yes,Yes,Yes
1309546027935051776,w39,France,Yes,FRA,Yes,Yes,Yes
1309545969554395136,w39,Korea - Republic of,Yes,KOR,Don't know,Yes,No
1309545930702626816,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309545899312381952,w39,Mexico,Yes,MEX,Don't know,Yes,Yes
1309545897181749248,w39,United States,No,USA,Don't know,No,No
1309545839421947904,w39,United Kingdom,No,GBR,Don't know,No,Yes
1309545811643113472,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309545807473975296,w39,Peru,Yes,PER,Yes,Yes,Yes
1309545807281115136,w39,Netherlands,No,NLD,Don't know,No,No
1309545784984121344,w39,Senegal,No,SEN,Yes,Yes,No
1309545767972020224,w39,United Kingdom,No,GBR,Don't know,Yes,No
1309545703937462272,w39,Mexico,No,MEX,Don't know,No,No
1309545703287517184,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309545702167474176,w39,France,No,FRA,Don't know,No,No
1309545702142296064,w39,United States,No,USA,Yes,Yes,Yes
1309545607275651072,w39,Mexico,Yes,MEX,Don't know,No,No
1309545529081290752,w39,Italy,Yes,ITA,Don't know,No,No
1309545439440629760,w39,United States,No,USA,Yes,No,No
1309545324965441536,w39,Spain,No,ESP,Don't know,No,No
1309545297555718144,w39,Netherlands,Yes,NLD,Yes,No,Yes
1309545150423552000,w39,Indonesia,Yes,IDN,Yes,Yes,No
1309545091988697088,w39,El Salvador,No,SLV,Yes,Yes,Yes
1309545078629728256,w39,United States,Yes,USA,Yes,Yes,Yes
1309544930877018112,w39,Mexico,Yes,MEX,Don't know,Yes,Yes
1309544601963778048,w39,India,Yes,IND,Yes,Yes,Yes
1309544521118687232,w39,Australia,No,AUS,Don't know,No,Yes
1309544461945507840,w39,United States,No,USA,Don't know,No,No
1309544459743490048,w39,United States,Yes,USA,Yes,No,Yes
1309544424075128832,w39,Ecuador,Yes,ECU,Yes,Yes,Yes
1309544336678363136,w39,El Salvador,Yes,SLV,Don't know,No,Yes
1309544202758434816,w39,Russian Federation,Yes,RUS,Yes,Yes,Yes
1309544117169348608,w39,India,Yes,IND,Yes,No,Yes
1309544036198486016,w39,Canada,No,CAN,Don't know,No,No
1309543974961647616,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309543914425257984,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309543860121591808,w39,Poland,Yes,POL,Yes,Yes,Yes
1309543800281403392,w39,United States,No,USA,Don't know,No,No
1309543713383813120,w39,United Kingdom,No,GBR,Yes,Yes,Yes
1309543671872720896,w39,India,Yes,IND,Yes,Yes,Yes
1309543602226425856,w39,United States,Yes,USA,Yes,Yes,Yes
1309543557582159872,w39,Lesotho,No,LSO,Yes,Yes,Yes
1309543294179913728,w39,Brazil,Yes,BRA,Don't know,No,Yes
1309543220590845952,w39,United Kingdom,No,GBR,Don't know,No,Yes
1309543202916110336,w39,United Kingdom,Yes,GBR,Yes,Yes,Yes
1309543115796164608,w39,Germany,Yes,DEU,Yes,Yes,Yes
1309543077728497664,w39,France,Yes,FRA,Don't know,No,Yes
1309542976490672128,w39,United States,No,USA,Yes,No,Yes
1309542953992347648,w39,France,No,FRA,Don't know,No,No
1309542952906051584,w39,Mexico,Yes,MEX,Don't know,Yes,Yes
1309542863932461056,w39,Poland,No,POL,Yes,Yes,Yes
1309542830721970176,w39,United States,No,USA,Don't know,No,Yes
1309542691705741312,w39,Bosnia and Herzegovina,No,BIH,Don't know,No,Yes
1309542673666187264,w39,United States,No,USA,Don't know,No,Yes
1309542542409695232,w39,India,No,IND,Don't know,Yes,No
1309542539851071488,w39,Belgium,Yes,BEL,Yes,Yes,Yes
1309542356123779072,w39,Hong Kong,Yes,HKG,Don't know,No,No
1309542317003481088,w39,United States,Yes,USA,Yes,Yes,Yes
1309542315006898176,w39,United Kingdom,No,GBR,Don't know,No,Yes
1309542282425774080,w39,Bulgaria,Yes,BGR,Yes,Yes,Yes
1309542205506441216,w39,Chile,Yes,CHL,Yes,Yes,Yes
1309542038518538240,w39,United Kingdom,Yes,GBR,Don't know,No,No
1309541970877067264,w39,United States,Yes,USA,Yes,No,Yes
1309541934399197184,w39,Canada,Yes,CAN,Yes,Yes,Yes
1309541928103337984,w39,United States,Yes,USA,Yes,Yes,Yes
1309541927620997120,w39,France,No,FRA,Don't know,No,No
1309541891327680512,w39,United States,Yes,USA,Yes,Yes,Yes
1309541865360818176,w39,United Kingdom,No,GBR,Don't know,No,Yes
1309541823916859392,w39,United States,No,USA,Don't know,No,No
1309541739825426432,w39,France,Yes,FRA,Yes,Yes,Yes
1309541559365300224,w39,Peru,No,PER,Yes,No,No
1309541519842570240,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309541453224271872,w39,United Kingdom,Yes,GBR,Yes,Yes,Yes
1309541448035889152,w39,Brazil,Yes,BRA,Yes,No,Yes
1309541342389960704,w39,Sweden,No,SWE,Don't know,No,No
1309541233191055360,w39,Spain,Yes,ESP,Yes,No,Yes
1309541107303362560,w39,Korea - Republic of,No,KOR,Don't know,No,No
1309541060406906880,w39,United States,Yes,USA,Yes,Yes,Yes
1309540995386748928,w39,United States,No,USA,Don't know,Yes,Yes
1309540907193118720,w39,United States,No,USA,Yes,No,Yes
1309540893070823424,w39,India,Yes,IND,Yes,Yes,Yes
1309540806856974336,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309540798585856000,w39,Peru,Yes,PER,Yes,No,Yes
1309540739446116352,w39,United Kingdom,No,GBR,Yes,No,No
1309540677705850880,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309540669497765888,w39,Russian Federation,Yes,RUS,Yes,Yes,Yes
1309540669065625600,w39,France,Yes,FRA,Yes,Yes,Yes
1309540649742536704,w39,Turkey,Yes,TUR,Yes,Yes,Yes
1309540504917417984,w39,Ireland,Yes,IRL,Yes,Yes,Yes
1309540478283591680,w39,France,No,FRA,Don't know,No,No
1309540462915719168,w39,France,No,FRA,Yes,Yes,Yes
1309540425867419648,w39,United States,Yes,USA,Yes,No,Yes
1309540423493447680,w39,United States,No,USA,Don't know,No,Yes
1309540231129964544,w39,Mexico,No,MEX,Don't know,No,No
1309540165795360768,w39,Turkey,Yes,TUR,Yes,Yes,Yes
1309540161328422912,w39,Canada,No,CAN,Don't know,No,No
1309540079405133824,w39,India,No,IND,Yes,Yes,Yes
1309539878749769728,w39,Peru,Yes,PER,Yes,Yes,Yes
1309539706762297344,w39,France,No,FRA,Yes,No,No
1309539691574722560,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309539680736743424,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309539625313083392,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309539599329488896,w39,United States,Yes,USA,Yes,Yes,Yes
1309539582002765824,w39,Canada,No,CAN,Don't know,No,No
1309539438914080768,w39,United States,Yes,USA,Yes,Yes,Yes
1309539430303178752,w39,Honduras,Yes,HND,Yes,Yes,Yes
1309539420677304320,w39,Central African Republic,No,CAF,Yes,Yes,No
1309539170759536640,w39,Indonesia,No,IDN,Don't know,No,No
1309539086366126080,w39,United States,Yes,USA,Don't know,No,No
1309538814025756672,w39,Argentina,Yes,ARG,Yes,Yes,Yes
1309538784720154624,w39,United Kingdom,No,GBR,Yes,Yes,Yes
1309538686741155840,w39,United States,No,USA,Yes,No,No
1309538615446380544,w39,France,No,FRA,Don't know,No,No
1309538593371836416,w39,United Kingdom,Yes,GBR,Don't know,No,No
1309538541958029312,w39,United Kingdom,No,GBR,Don't know,Yes,No
1309538510416863232,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309538388740055040,w39,Italy,No,ITA,Yes,Yes,Yes
1309538294250778624,w39,Turkey,Yes,TUR,Yes,No,Yes
1309538291679592448,w39,Belgium,No,BEL,Yes,Yes,Yes
1309538245118693376,w39,United States,No,USA,Don't know,No,No
1309538240521736192,w39,Canada,No,CAN,Don't know,No,No
1309538174667030528,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309538162310631424,w39,Italy,Yes,ITA,Yes,Yes,Yes
1309538156832673792,w39,France,Yes,FRA,Yes,Yes,Yes
1309538138633711616,w39,Netherlands,No,NLD,Don't know,Yes,Yes
1309538118068887552,w39,United States,No,USA,Don't know,No,No
1309538055842394112,w39,Guatemala,Yes,GTM,Yes,Yes,Yes
1309537993754054656,w39,Colombia,Yes,COL,Yes,No,Yes
1309537903824056320,w39,Canada,No,CAN,Don't know,No,No
1309537893136896000,w39,United States,Yes,USA,Don't know,No,Yes
1309537872077369344,w39,United States,No,USA,Don't know,Yes,Yes
1309537383705083904,w39,Pakistan,Yes,PAK,Yes,No,Yes
1309537301681201152,w39,United States,No,USA,Yes,No,No
1309537183582359552,w39,United States,Yes,USA,Yes,Yes,Yes
1309537084974215168,w39,United States,No,USA,Yes,Yes,Yes
1309537036026736640,w39,Brazil,No,BRA,Yes,Yes,Yes
1309536877964341248,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,No,No
1309536839104167936,w39,South Africa,Yes,ZAF,Don't know,Yes,No
1309536732908576768,w39,Canada,No,CAN,Yes,Yes,No
1309536706878636032,w39,Argentina,No,ARG,Don't know,No,No
1309536664457482240,w39,Nigeria,No,NGA,Don't know,No,No
1309536532139831296,w39,Romania,Yes,ROU,Yes,Yes,No
1309536404502839296,w39,Mexico,No,MEX,Don't know,No,Yes
1309536390150004736,w39,Argentina,Yes,ARG,Don't know,No,Yes
1309536382424023040,w39,India,Yes,IND,Yes,No,Yes
1309536372324270080,w39,United States,No,USA,Don't know,No,No
1309536223661260800,w39,United Kingdom,No,GBR,Don't know,No,No
1309536182968123392,w39,Mexico,No,MEX,Yes,Yes,Yes
1309536155239677952,w39,Spain,No,ESP,Don't know,No,Yes
1309536114554875904,w39,Peru,Yes,PER,Yes,Yes,Yes
1309536067104710656,w39,France,No,FRA,Don't know,No,No
1309536028844347392,w39,Panama,Yes,PAN,Yes,Yes,Yes
1309536026524819456,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1309536016961855488,w39,United States,Yes,USA,Don't know,Yes,Yes
1309535943196463104,w39,United States,No,USA,Don't know,No,Yes
1309535906664071168,w39,Portugal,Yes,PRT,Don't know,Yes,Yes
1309535884291706880,w39,Indonesia,Yes,IDN,Yes,Yes,Yes
1309535759146405888,w39,Ecuador,No,ECU,Don't know,No,No
1309535605521608704,w39,United States,No,USA,Yes,No,Yes
1309535533287178240,w39,Mexico,Yes,MEX,Don't know,No,Yes
1309535505428733952,w39,Chile,No,CHL,Yes,Yes,Yes
1309535170970767360,w39,France,No,FRA,Don't know,No,No
1309534926476247040,w39,Sweden,Yes,SWE,Yes,No,Yes
1309534890157838336,w39,France,Yes,FRA,Yes,Yes,No
1309534788836044800,w39,United States,No,USA,Don't know,No,No
1309534785367408640,w39,Colombia,Yes,COL,Don't know,Yes,Yes
1309534756036509696,w39,China,Yes,CHN,Yes,Yes,Yes
1309534663317188608,w39,United States,No,USA,Don't know,No,Yes
1309534658921717760,w39,Argentina,No,ARG,Don't know,No,No
1309534383997505536,w39,United States,Yes,USA,Don't know,No,No
1309534377559207936,w39,France,No,FRA,Don't know,Yes,No
1309534350149652480,w39,Germany,Yes,DEU,Yes,Yes,Yes
1309534266863300608,w39,Honduras,Yes,HND,Yes,Yes,Yes
1309534241437302784,w39,Indonesia,Yes,IDN,Yes,Yes,Yes
1309534143437352960,w39,United Kingdom,Yes,GBR,Don't know,No,Yes
1309534135631908864,w39,Canada,No,CAN,Don't know,No,Yes
1309533996989190144,w39,United States,No,USA,Don't know,No,Yes
1309533820148838400,w39,Indonesia,No,IDN,Don't know,No,No
1309533716524531712,w39,Mexico,No,MEX,Don't know,No,Yes
1309533625432580096,w39,Spain,Yes,ESP,Yes,Yes,No
1309533622756683776,w39,Canada,No,CAN,Yes,Yes,Yes
1309533445316661248,w39,Peru,Yes,PER,Yes,Yes,Yes
1309533427146911744,w39,Korea - Republic of,Yes,KOR,Don't know,No,Yes
1309533413611798528,w39,Spain,Yes,ESP,Don't know,Yes,Yes
1309533284221759488,w39,United States,No,USA,Yes,Yes,Yes
1309533259181617152,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309533232103333888,w39,France,Yes,FRA,Yes,No,Yes
1309533180731494400,w39,United States,No,USA,Don't know,No,No
1309533119402237952,w39,Mexico,Yes,MEX,Yes,No,Yes
